Source,Additional_Lng,f6,f16,f17,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,D1,D2,D3,y,Location_Available,Wind_D_Calm,Wind_D_Variable,Wind_D_Sin,Wind_D_Cos,Record_Delay_Time,is_holiday,has_sensitive_word,Address_Freq,Address_Mean
2,-1.2949984,-0.687551,0.9417139,-0.23663859,-0.5325725,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.077085,1.2872838,-0.55709434,0,0,1.581674,0.96026945
1,0.95469594,2.0918415,-0.64443415,-0.78672963,0.53417677,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,-1.4168044,-0.022472888,0,0,-0.4391471,0.17465925
1,1.1418613,0.6320561,-0.38007614,0.047891248,1.1742263,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0.055601574,-1.5430081,-0.11557426,0,0,-1.3753313,0.09980529
1,-0.1309874,2.0918415,0.7214156,-1.1850713,1.8142759,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1.1882882,-1.0574068,-0.00539753,1,0,-1.5910699,-1.4778311
2,0.06755326,-0.687551,0.36893824,-1.0333221,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0.055601574,0.114938535,-0.65873337,0,0,0.10363936,1.2090697
2,0.4637341,-0.687551,0.10458023,0.40829572,-0.8525973,1.9978548,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,-1.077085,-1.0574068,-0.122079164,0,0,0.15838046,-0.62235725
1,1.2005165,-0.008412536,-0.027598776,0.9014808,1.600926,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,-1.4243248,0.74940723,0.4641749,0,0,-1.0973084,0.3785472
1,0.63311803,-0.51112,-0.46819547,-0.72982365,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,-1.4168044,0.06737603,0,0,0.40114394,-0.13402425
1,0.4086415,0.5039624,1.4263703,-0.027983375,2.2398665,1.0933821,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.557404,-1.4168044,-0.0818301,0,0,-0.36903173,2.1194365
2,-1.6101344,-0.687551,-1.6578065,0.82560617,0.12881203,0.8165437,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,0,0,0,0.6686071,-1.4168044,-0.14850532,0,0,0.75053555,-0.21315557
1,-1.3304131,1.2604405,-0.23477155,-0.13728759,-0.34608492,-0.02128102,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.117409684,-0.37068918,-0.0033535217,1,0,-0.6780101,-0.41347903
1,-1.5744507,0.6393067,0.4570576,0.7876688,-0.052084774,-0.061423525,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,0.77234447,0,0,0.7596645,-1.1349287
1,-1.362173,2.0918415,-0.64443415,0.25654647,1.3875762,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.557404,-1.4168044,-0.39609805,1,0,2.1014555,1.1898216
2,0.64811033,-0.6633824,-0.027598776,0.82560617,2.2398665,0.5792825,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0.055601574,-1.5430081,-0.05133838,0,0,-1.5910699,1.2511306
1,0.4249513,-0.62229574,1.5585493,0.46520168,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-0.557404,1.6466814,0.75039047,0,0,0.5193548,-1.2475661
2,0.75223035,-0.687551,0.4570576,1.3377599,0.36349687,0.2885572,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0.6686071,1.6466814,0.00964505,0,0,-0.08518476,-0.7378462
1,-1.00134,0.86649185,-2.4508805,0.48417035,0.2291117,-0.1522087,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,0,0.055601574,0.114938535,0.55077136,0,0,0.22425969,-0.114776075
2,0.7177654,-0.687551,-0.90879214,-0.027983375,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0.055601574,0.114938535,0.53206974,0,0,-1.5910699,-1.912697
1,1.0526823,0.1196812,-0.6884938,-0.23663859,0.96087646,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,-0.09524645,1,0,-0.9998544,-1.2033666
2,0.47832298,-0.687551,0.5451769,0.9583867,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0.055601574,0.114938535,-0.409921,0,0,-1.0857207,-0.022812637
1,-0.13521571,1.9782488,1.5585493,0.9394181,-0.8525973,0.54133254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0.6686071,1.6466814,-0.09524645,0,0,-0.4391471,1.1263739
2,0.6541337,-0.6633824,0.10458023,0.5410763,1.8356109,0.8109697,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0.055601574,-1.5430081,-0.06963341,0,0,0.30111057,0.71432066
1,0.98816884,-0.5715416,0.10458023,0.52210766,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1.6574624,0.114938535,-0.30380976,1,1,-0.08494186,-0.06344765
2,-0.038917,-0.687551,0.2808189,0.92044944,1.3875762,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1.1882882,-1.0574068,0.46458143,1,0,0.5228462,-0.1675303
1,-1.3987297,-0.13892314,-0.5563148,0.06685991,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.1882882,-1.0574068,0.37229317,0,0,-0.45264128,-1.3530746
2,-1.3606547,-0.687551,0.2808189,0.31345242,-0.1272078,0.11989498,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0.6686071,-1.4168044,0.5662205,0,0,1.2455715,0.3058319
2,-1.324256,-0.6633824,1.3823106,0.52210766,-0.8525973,-0.005871658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.055601574,1.7728852,0.044608884,0,0,0.6204698,0.16040134
1,1.1859719,1.4610401,-1.1290905,0.16170318,1.8142759,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,-1.4168044,-0.39040625,0,0,0.28758493,0.69649833
1,-1.3405381,-0.4482816,-0.07165845,-0.23663859,0.53417677,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.5462592,0.114938535,-0.12777095,0,0,0.70599246,-0.868306
2,1.0873796,-0.6633824,-0.90879214,0.9014808,1.3449062,0.49926585,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0.6686071,-1.4168044,0.23894276,1,0,-1.0268539,1.6817191
1,1.0196308,-0.5715416,-0.33601645,0.86354345,1.1742263,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,1.6466814,0.6979447,0,0,0.5429803,-0.28230637
1,-1.4423158,1.7534806,1.5585493,-0.21766993,0.96087646,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.4243248,0.74940723,-0.21314774,0,0,-0.2202501,-1.7537215
1,0.7045031,2.0918415,1.0298333,0.2755151,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,-1.4168044,-0.11435459,0,0,1.7323289,1.2126342
2,0.535221,-0.687551,1.1179526,-0.009014718,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,-1.077085,1.2872838,0.041356433,1,0,-0.24969923,-0.29656428
1,0.82687366,-0.19209412,0.10458023,0.40829572,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.1882882,1.2872838,-0.2851082,0,0,1.8767233,-1.0073205
2,0.5939084,-0.687551,-0.07165845,0.69282556,-0.6179125,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0.055601574,0.114938535,0.48572236,0,0,0.18467459,1.9219646
2,0.4988772,-0.687551,1.5585493,-1.0712595,-1.5993218,1.7933452,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,1,0,0.055601574,0.114938535,0.117789,0,0,-1.3006012,2.1087432
2,0.46564853,-0.687551,-0.7766132,0.16170318,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0.055601574,0.114938535,0.4434405,0,0,-0.8539852,-0.16966899
2,-1.3506099,-0.687551,-0.20383745,0.40829572,0.36349687,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,-1.4243248,-0.5195302,-4.0181074,0,0,0.31435296,0.12832108
1,1.2669908,2.0918415,-1.5256275,0.52210766,0.96087646,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.1882882,-1.0574068,-0.34121296,1,0,-1.1850281,1.6717385
1,0.76113963,-0.47245023,0.8535946,0.35138974,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1.1882882,-1.0574068,-0.5424583,1,0,-0.20981531,-1.0073205
1,0.60449404,-0.687551,-0.07165845,-1.6023818,1.3875762,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,1.6574624,0.114938535,-0.004177861,0,0,-0.06528619,-0.5624741
2,-0.124117844,-0.687551,0.10458023,0.6359196,0.12881203,1.0385345,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,0,0.6686071,1.6466814,0.040136766,0,0,1.3967553,1.2247534
2,0.3752737,-0.687551,0.2808189,-0.25560725,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,-0.557404,-1.4168044,0.2775656,0,0,-0.54416126,1.8863199
2,0.2028387,-0.687551,-0.7766132,0.48417035,0.04156021,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0.055601574,0.114938535,-0.45911428,0,0,1.2064815,-0.40777588
1,-0.074996665,-0.46278277,-0.11571811,-0.72982365,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,-0.59409094,1,0,0.8644261,-1.7530086
2,0.5882389,-0.687551,-0.20383745,-0.84363556,0.96087646,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,-0.557404,1.6466814,0.025907299,1,0,0.46405455,1.5206048
1,-1.2935388,2.0918415,-2.671179,-2.4370027,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,0.74940723,-0.24973781,0,0,-0.44648603,-0.059170276
1,-0.58711284,0.80607027,1.0298333,1.2998226,2.2398665,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0.6686071,1.6466814,0.43327662,1,1,-1.2383204,1.5840524
1,1.1818074,-0.53528863,0.8535946,0.74973154,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1.535528,0.74940723,-0.63759243,1,0,0.43331727,-0.45054957
2,1.2137699,-0.687551,0.7214156,1.2808539,-0.6179125,2.3006148,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1.1882882,1.2872838,-0.50749445,0,0,-0.16063106,1.1876829
1,-1.6008773,-0.59329337,1.1179526,0.12376587,2.2398665,2.3006148,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,1,0,0,-1.5462592,0.114938535,-0.66442513,1,1,-0.91785645,0.008554739
2,0.71455914,-0.687551,-0.8206728,-1.4506326,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1.4243248,-0.5195302,0.13852337,0,0,1.2680788,-0.30155453
2,0.7312906,-0.687551,-1.8340452,1.0911673,0.85420156,0.79154265,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1.6574624,0.114938535,-0.122079164,1,0,-1.0857207,-1.0058947
1,-1.5450479,-0.687551,0.67735595,-2.4370027,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.5462592,0.114938535,0.27024758,0,0,-0.33382866,-1.5220306
1,-1.5430006,-0.5884596,0.10458023,0.21860915,-0.31922266,-0.6422932,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0.055601574,0.114938535,0.75039047,0,0,0.24738568,-0.8098486
2,0.7511107,-0.687551,0.63329625,0.5410763,-0.8525973,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,-0.557404,-1.4168044,-0.26681316,0,0,-0.16792797,1.4371961
2,0.38397476,-0.687551,0.9417139,0.40829572,2.2398665,0.74624705,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,1.6574624,0.114938535,-0.44488478,0,0,-0.23378214,-0.019248161
2,-1.3624121,-0.687551,1.1179526,0.5410763,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0.055601574,0.114938535,-0.10012513,0,1,0.98096776,0.74497515
2,0.3851714,-0.687551,0.32487857,-0.78672963,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,1.535528,0.74940723,0.74835765,0,0,-0.87337977,-0.23596822
2,-0.052021854,-0.687551,-1.3934485,0.503139,0.53417677,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1.1882882,1.2872838,0.7491708,0,0,1.9116774,-0.6130896
1,-1.5341773,-0.23076393,1.2501316,0.028922593,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.1882882,-1.0574068,-0.20095107,0,0,-0.8952196,-1.1641574
1,0.4269864,-0.6247126,0.63329625,0.74973154,0.14698115,1.5645329,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.088488206,0.44779873,0.16494952,1,0,-0.21751338,-1.2069311
1,0.9153753,2.0918415,-0.90879214,-0.76776093,0.96087646,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,-1.4168044,0.2755328,1,0,-0.624282,0.18677846
2,-0.11692108,-0.687551,-0.15977779,-0.8815729,1.8142759,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,-1.5462592,0.114938535,0.19503467,0,0,-0.0011304967,-0.64017963
2,0.7960983,-0.687551,-1.2612696,-0.19870128,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,-1.5462592,0.114938535,-0.11557426,0,0,1.2811065,-1.3951353
1,1.0170592,-0.58120906,0.8535946,0.3324211,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,0.45767,0,0,-0.57723105,-0.0420608
1,0.9290148,-0.45553216,1.5585493,-0.2745759,-0.5325725,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,-0.5195302,-0.43268812,0,0,1.4743276,-0.9217731
2,-1.372951,-0.687551,-0.33601645,0.6548883,-0.6179125,0.25817445,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0.055601574,1.7728852,0.39749968,0,0,-0.34388763,0.45126247
1,-1.5754055,-0.5232043,1.4263703,0.25654647,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.6686071,1.6466814,0.18934289,1,0,-0.5848162,-1.6360937
1,0.75920445,-0.2791012,1.206072,0.7876688,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.6574624,0.114938535,-0.2619345,1,0,1.1734184,-1.2710916
2,0.39011967,-0.687551,-0.20383745,0.10479722,-0.36189264,0.8956479,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,-0.557404,-1.4168044,0.3397687,0,0,-0.34388763,-0.24594873
2,0.7035854,-0.687551,-1.7899855,-0.4073565,0.53417677,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-0.557404,1.6466814,-0.461147,0,0,-0.824163,-1.0978582
2,0.72950107,-0.687551,-1.3934485,-0.103858,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1.535528,-0.5195302,-0.38430792,0,0,-0.21492516,-1.3067364
1,0.09213643,2.0918415,1.3823106,-1.6403191,-0.9592722,1.5645329,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,-1.5462592,0.114938535,0.38448986,0,0,0.852961,0.5959801
1,0.8367634,1.1565154,1.5585493,0.7117942,2.0276258,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,1.6466814,0.091769405,1,0,-0.54416126,1.0508071
1,-1.0017972,2.0918415,0.23675925,-2.418034,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0.055601574,0.114938535,-0.164361,0,0,1.189391,-0.5681772
1,1.0767978,0.3468663,0.2808189,-0.55910575,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.6686071,-1.4168044,-1.2498661,1,0,-1.2383204,0.1953332
2,0.63927895,-0.687551,0.18336013,-0.24579804,-0.12916727,2.04273,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0.07223471,-0.09768235,-0.0033535217,0,0,-0.93088114,1.3167169
2,0.38807532,-0.687551,-1.0850308,0.57901365,0.12881203,2.3006148,0,0,0,0,1,0,0,1,0,0,0,1,1,1,2,0,0,0,-1.4243248,0.74940723,0.27675247,0,0,0.10363936,-0.17394635
1,1.1307636,-0.10992078,-1.1731502,0.8445748,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,1.7728852,-0.024099115,0,0,0.12099187,-1.1641574
1,-1.5435634,-0.5836259,0.8976543,1.05323,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,-0.3473113,0,0,0.24738568,-0.76137173
2,-1.3352069,-0.687551,-1.9221646,0.9394181,-0.15870687,0.25817445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0.055601574,0.114938535,-24.026772,0,0,0.65478617,-0.8504836
2,1.1159703,-0.687551,-0.29195678,0.82560617,0.12881203,0.44934314,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0.6686071,-1.4168044,0.18771666,0,0,-1.5910699,0.7314302
1,0.89205354,2.0918415,0.04173559,-0.10134981,-0.13593426,1.0927044,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.035196677,-0.091276646,-0.0033535217,0,1,-1.0857207,0.7692136
1,0.12188769,-0.6633824,0.36893824,-2.418034,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.077085,1.2872838,-0.02369256,1,0,-1.4684018,-1.0814615
2,0.82769364,-0.687551,0.5451769,0.7687002,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,-1.077085,-1.0574068,-0.5603468,0,0,1.0753973,0.95385337
2,0.84386826,-0.687551,1.3823106,0.82560617,0.36349687,0.34346893,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1.535528,0.74940723,-0.6688972,0,0,-0.5562941,-1.4756924
2,0.7137868,-0.687551,-0.7325535,-1.4696013,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.5462592,0.114938535,-0.29567865,0,0,1.2680788,-0.30155453
2,-1.3688544,1.2217708,0.9857736,0.2755151,-0.36189264,0.5151257,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,-1.4243248,0.74940723,0.02143518,0,0,-0.7089631,0.042773694
2,-1.3573196,-0.687551,0.41299793,0.1996405,-1.5993218,-0.6422932,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,1,0,0.055601574,0.114938535,-0.2302231,1,0,0.49068815,0.4177564
2,-0.12895688,-0.687551,1.1179526,-0.48323113,0.53417677,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1.535528,-0.5195302,0.75974125,0,0,0.4385689,0.5681772
1,0.5920984,0.36620122,1.0298333,-1.4316639,-1.5993218,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,-0.20095107,0,0,1.4496182,1.9946799
2,-0.12873243,-0.687551,-0.20383745,-0.3125132,-0.9592722,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0.055601574,1.7728852,-0.7006087,0,1,0.4385689,0.6572891
1,0.20839912,1.0985107,0.19269957,0.8825121,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,1.6466814,0.10396609,0,0,1.4810785,-0.044199485
1,0.44646373,2.0918415,-1.6578065,-0.653949,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,0.544673,0,0,-1.7692647,0.7114691
2,0.21461307,2.0918415,-0.8206728,0.69282556,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1.1882882,1.2872838,0.43368316,0,0,-1.7692647,-0.5075812
2,-1.365287,-0.687551,-0.90879214,0.40829572,1.3449062,0.11989498,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.4243248,0.74940723,-0.57498276,0,0,1.7488081,0.0049902643
1,-0.6520663,2.0918415,0.060520563,-2.4370027,0.10747705,1.5645329,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.1882882,-1.0574068,0.36985385,1,1,-0.74312425,1.2646755
1,-1.572678,2.0918415,0.016460894,0.1996405,1.600926,0.41238087,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,-0.5195302,0.40888324,0,0,1.1421244,1.4265027
2,0.4295178,-0.687551,0.67735595,0.29448378,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0.055601574,0.114938535,0.6434662,0,0,0.5193548,-0.94387287
2,0.71025175,-0.687551,0.9857736,0.25654647,-0.6179125,1.558394,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,-1.4243248,-0.5195302,0.7414462,0,0,-0.20731294,0.074853964
1,-1.4047568,-0.10267019,-1.3493888,-0.46426246,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1.6574624,0.114938535,0.75039047,1,0,-0.06223568,-1.6025877
2,-0.22039597,-0.687551,-0.20383745,-0.5780744,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0.055601574,0.114938535,0.6568825,0,0,1.1367606,0.4591043
2,0.84497297,-0.687551,0.19269957,0.52210766,-0.6179125,0.8599278,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.077085,1.2872838,-0.3928456,0,0,-0.1950003,0.8390773
2,0.7829538,-0.687551,-0.51225513,0.9583867,0.36349687,1.6625963,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1.535528,0.74940723,0.5796369,0,0,-0.824163,-0.46552035
1,-1.0976341,-0.56912476,-0.90879214,-2.4370027,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,-1.077085,1.2872838,0.6284236,1,1,-0.87337977,0.11762766
2,0.66659814,-0.687551,0.016460894,0.25654647,1.3449062,0.361144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1.4243248,-0.5195302,0.2088576,0,0,0.32619444,2.001096
1,1.168789,1.9516633,-0.07165845,0.18067184,1.1742263,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.4243248,-0.5195302,-0.37333092,0,0,0.32639182,0.99947864
1,-1.5908234,1.7510637,0.10458023,0.42726436,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.6686071,-1.4168044,-0.05459083,0,0,-0.5319571,-0.22099742
2,1.3701055,-0.687551,1.073893,1.0911673,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0.055601574,0.114938535,-0.09402679,0,0,-1.2383204,-0.34218955
1,0.98868644,0.75048244,-0.33601645,0.5410763,1.3449062,-0.10410426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,-1.5462592,0.114938535,-0.10134479,0,0,-0.55460936,0.59669304
2,1.1260991,-0.687551,1.5585493,1.2998226,-0.10697447,0.6572739,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0.055601574,0.114938535,-0.08101699,0,0,-0.9998544,-0.9709628
1,1.034843,-0.5908765,0.5011172,0.9773554,0.85420156,0.6451396,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,1.6466814,0.1446217,0,0,-0.78120136,1.2796464
1,0.8342232,2.0918415,0.8976543,0.52210766,-1.5993218,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,-0.11313493,0,0,2.2167273,0.725727
2,0.9938223,-0.687551,1.0298333,0.40829572,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-0.557404,-1.4168044,0.61866623,0,0,-0.824163,0.83337414
1,-1.6304585,1.074342,0.5892366,0.085828565,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1.535528,0.74940723,-0.20461006,0,0,-1.0603426,-0.31723824
1,0.26762295,0.27919415,0.8535946,0.10479722,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.6686071,1.6466814,-0.64003175,1,0,0.861716,1.2832108
1,-1.3608831,0.70939577,-0.7325535,-1.0143535,0.53417677,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,1,0,0,-1.4243248,0.74940723,0.43937495,0,0,0.5456523,-0.4854814
1,-1.5503938,-0.6633824,0.060520563,0.06685991,2.2398665,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.4243248,0.74940723,0.018589286,0,0,-0.54416126,-0.6815275
1,-1.3621484,2.0918415,-0.8206728,0.21860915,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,0.18934289,1,0,2.1014555,1.1898216
1,1.2086511,-0.48936826,-0.8647325,0.21860915,-0.5325725,-0.6422932,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,-0.3473113,0,1,-1.7692647,0.3778343
2,-1.5237827,-0.6633824,1.5585493,0.6548883,0.12881203,-0.19205937,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0.6686071,-1.4168044,-0.21965264,0,0,-0.19492361,-0.291574
